Genero,Edad,Destino,Tiempo hospedaje,Presupuesto,Hospedaje,Transporte,Alimentacion,Interes,Interes 2
9,24,Medellin,5,2246486,1,3,7,musica,deporte
9,23,Medellin,6,1327487,0,3,7,vida nocturna,deporte
9,20,Medellin,7,2038158,0,3,8,musica,deporte
10,28,Medellin,9,1840586,0,3,5,vida nocturna,cultura
9,18,Medellin,8,1196238,0,3,8,vida nocturna,deporte
10,33,Medellin,6,1222094,0,3,5,vida nocturna,deporte
9,26,Medellin,3,1114120,1,3,7,vida nocturna,cultura
9,27,Medellin,3,1756886,1,3,7,vida nocturna,deporte
10,22,Medellin,8,1016572,0,3,5,musica,cultura
10,30,Medellin,10,2716073,1,3,5,musica,cultura
10,37,Medellin,6,2938006,1,2,5,vida nocturna,cultura
9,39,Medellin,5,1725556,1,2,8,vida nocturna,deporte
10,27,Medellin,5,1022071,1,3,5,musica,deporte
9,23,Medellin,6,2187934,0,3,7,musica,deporte
9,38,Medellin,3,1653034,1,2,8,vida nocturna,deporte
10,32,Medellin,3,841054,0,3,5,musica,deporte
9,23,Medellin,5,1322045,1,3,7,vida nocturna,deporte
10,25,Medellin,6,2529848,1,3,5,vida nocturna,deporte
9,18,Medellin,9,2040184,0,3,7,vida nocturna,deporte
9,43,Medellin,6,2043611,1,2,8,musica,deporte
9,33,Medellin,4,1072219,1,2,8,vida nocturna,cultura
10,43,Medellin,8,1905131,1,3,5,musica,deporte
9,21,Medellin,10,2438477,0,3,7,musica,deporte
9,40,Medellin,4,584587,0,4,7,musica,deporte
10,29,Medellin,9,1298323,0,3,5,vida nocturna,cultura
9,27,Medellin,10,2187788,0,3,7,musica,deporte
10,29,Medellin,7,2350780,0,3,5,vida nocturna,deporte
9,45,Medellin,9,1501199,1,2,8,musica,cultura
9,18,Medellin,3,1722427,1,3,7,musica,cultura
9,35,Medellin,4,735766,0,3,7,musica,deporte
10,32,Medellin,8,2601301,1,3,5,musica,deporte
10,41,Medellin,8,2294855,1,2,5,vida nocturna,deporte
9,20,Medellin,4,1115959,1,2,8,vida nocturna,deporte
9,33,Medellin,7,2554068,1,3,7,vida nocturna,cultura
10,18,Medellin,4,998655,0,3,5,musica,deporte
10,34,Medellin,9,1996617,0,3,5,vida nocturna,cultura
9,35,Medellin,4,743955,0,3,8,musica,cultura
10,37,Medellin,9,2361933,1,3,5,vida nocturna,cultura
10,35,Medellin,8,2152895,0,3,5,musica,cultura
10,35,Medellin,3,759635,0,3,5,musica,deporte
9,45,Medellin,4,1497148,1,3,7,musica,cultura
9,19,Medellin,5,1253314,1,3,8,musica,cultura
10,43,Medellin,10,1231148,1,3,5,vida nocturna,deporte
10,26,Medellin,4,1629382,1,3,5,vida nocturna,deporte
10,32,Medellin,8,2209030,0,3,5,musica,cultura
10,40,Medellin,10,2981664,1,2,5,musica,deporte
10,35,Medellin,10,1563393,0,3,5,musica,cultura
9,43,Medellin,4,878375,0,3,8,vida nocturna,deporte
10,27,Medellin,6,1411889,0,3,5,vida nocturna,cultura
10,22,Medellin,4,1638641,1,3,5,vida nocturna,cultura
9,34,Medellin,5,2427557,1,3,7,musica,deporte
9,39,Medellin,10,1983088,1,2,8,musica,deporte
10,45,Medellin,8,2280171,1,3,5,vida nocturna,cultura
10,31,Medellin,7,2292198,0,3,5,musica,cultura
10,19,Medellin,8,2397488,0,3,5,musica,cultura
10,36,Medellin,3,1391407,1,2,5,vida nocturna,cultura
9,27,Medellin,3,1751335,1,3,7,musica,cultura
10,41,Medellin,5,2477595,1,3,5,vida nocturna,deporte
9,28,Medellin,8,2676018,1,2,8,musica,cultura
9,26,Medellin,9,1645168,0,3,7,vida nocturna,cultura
10,26,Medellin,4,1345459,1,3,5,musica,cultura
10,35,Medellin,4,1931999,1,3,5,musica,cultura
9,34,Medellin,9,2527607,1,3,7,vida nocturna,cultura
9,25,Medellin,9,1996073,0,3,8,musica,cultura
10,35,Medellin,6,2373286,0,3,5,musica,deporte
10,35,Medellin,10,2435976,0,3,5,musica,cultura
10,44,Medellin,4,1789096,1,2,5,vida nocturna,deporte
10,26,Medellin,4,968960,0,3,5,vida nocturna,cultura
9,32,Medellin,9,2782228,1,3,7,musica,cultura
9,18,Medellin,7,1719970,0,3,7,musica,cultura
10,44,Medellin,10,2421809,1,3,5,musica,deporte
10,38,Medellin,7,1761310,1,2,5,vida nocturna,deporte
10,42,Medellin,9,2114628,1,3,5,musica,cultura
9,33,Medellin,5,1005937,1,2,8,vida nocturna,cultura
10,32,Medellin,3,1931639,1,3,5,musica,deporte
10,44,Medellin,7,1144461,1,3,5,musica,deporte
9,32,Medellin,4,1380801,1,3,7,vida nocturna,cultura
10,18,Medellin,3,1473784,1,3,5,vida nocturna,cultura
9,19,Medellin,9,1236247,0,3,7,musica,deporte
10,20,Medellin,8,2240412,0,3,5,vida nocturna,deporte
9,27,Medellin,7,1383578,0,3,7,vida nocturna,cultura
9,39,Medellin,8,1502274,1,3,8,musica,deporte
10,44,Medellin,6,1480672,1,3,5,musica,cultura
10,32,Medellin,6,2787805,1,3,5,vida nocturna,deporte
10,39,Medellin,9,2509396,1,2,5,vida nocturna,cultura
9,28,Medellin,5,1760317,1,2,7,vida nocturna,deporte
9,40,Medellin,4,578031,0,4,7,vida nocturna,deporte
9,23,Medellin,3,1298370,1,3,7,musica,cultura
9,20,Medellin,7,2388927,0,3,8,musica,deporte
9,28,Medellin,7,1105441,0,3,7,vida nocturna,deporte
9,30,Medellin,4,822276,0,3,8,vida nocturna,cultura
9,19,Medellin,8,2364947,0,3,8,musica,cultura
9,25,Medellin,10,1155011,0,3,7,vida nocturna,cultura
10,33,Medellin,3,822538,0,3,5,musica,deporte
10,44,Medellin,10,2788849,1,3,5,musica,cultura
9,34,Medellin,10,2736624,1,2,7,musica,cultura
9,29,Medellin,3,1290755,1,2,7,musica,deporte
10,29,Medellin,6,2972902,1,3,5,vida nocturna,deporte
9,24,Medellin,7,2686757,1,2,7,musica,deporte
9,22,Medellin,7,2812381,1,2,8,musica,deporte
10,31,Medellin,4,616405,0,4,5,vida nocturna,deporte
10,42,Medellin,5,2931588,1,3,5,musica,cultura
10,29,Medellin,4,851246,0,3,5,musica,deporte
9,24,Medellin,5,1709973,1,3,7,vida nocturna,cultura
9,43,Medellin,5,1018492,1,3,8,vida nocturna,cultura
9,42,Medellin,9,2942063,1,3,7,musica,deporte
10,29,Medellin,3,1959129,1,2,5,vida nocturna,cultura
10,20,Medellin,3,1826664,1,3,5,musica,cultura
10,24,Medellin,3,954503,0,3,5,musica,deporte
10,41,Medellin,6,1196435,1,3,5,musica,deporte
10,19,Medellin,10,1549295,0,3,5,musica,cultura
9,35,Medellin,5,1506051,1,3,7,vida nocturna,deporte
10,18,Medellin,5,1009617,1,3,5,musica,cultura
10,26,Medellin,6,2056829,0,3,5,musica,cultura
9,22,Medellin,8,2329111,0,3,8,musica,cultura
9,27,Medellin,5,2507204,1,2,7,vida nocturna,cultura
9,26,Medellin,10,1411361,0,3,8,musica,deporte
9,24,Medellin,6,1182362,0,3,8,vida nocturna,deporte
10,29,Medellin,10,2459408,0,3,5,vida nocturna,deporte
9,33,Medellin,7,2589235,1,2,7,vida nocturna,deporte
10,41,Medellin,5,2180450,1,2,5,vida nocturna,cultura
10,33,Medellin,10,1471541,0,3,5,vida nocturna,cultura
10,29,Medellin,7,2826929,1,3,5,musica,cultura
9,39,Medellin,9,2048302,1,2,8,musica,cultura
10,35,Medellin,5,1045087,1,2,5,musica,deporte
10,22,Medellin,5,1385254,1,3,5,musica,cultura
10,32,Medellin,5,1612607,1,3,5,vida nocturna,deporte
9,18,Medellin,10,1561328,0,3,7,musica,deporte
9,36,Medellin,4,1533778,1,3,8,musica,deporte
10,33,Medellin,5,1774416,1,3,5,vida nocturna,cultura
9,32,Medellin,9,2722481,1,3,8,vida nocturna,cultura
9,34,Medellin,3,1752903,1,2,7,vida nocturna,cultura
9,31,Medellin,7,1743278,0,3,8,vida nocturna,cultura
10,29,Medellin,7,1857189,0,3,5,musica,cultura
10,29,Medellin,7,1701969,0,3,5,vida nocturna,deporte
9,43,Medellin,3,1966766,1,3,7,musica,cultura
10,42,Medellin,7,1724635,1,3,5,musica,cultura
9,30,Medellin,9,2230037,0,3,8,musica,cultura
9,28,Medellin,10,1611438,0,3,7,musica,cultura
10,18,Medellin,9,2234933,0,3,5,musica,deporte
10,20,Medellin,6,2351312,0,3,5,musica,deporte
9,29,Medellin,5,2273130,1,2,8,musica,deporte
10,30,Medellin,10,2708225,1,2,5,musica,deporte
10,30,Medellin,8,1749039,0,3,5,musica,deporte
10,18,Medellin,8,1757995,0,3,5,vida nocturna,deporte
10,40,Medellin,6,2702802,1,3,5,vida nocturna,cultura
10,28,Medellin,10,1230750,0,3,5,vida nocturna,deporte
9,38,Medellin,7,2745866,1,3,8,vida nocturna,deporte
10,23,Medellin,5,2899989,1,2,5,musica,cultura
9,28,Medellin,9,1802393,0,3,7,musica,cultura
10,23,Medellin,3,1419020,1,3,5,musica,cultura
10,28,Medellin,9,1218666,0,3,5,vida nocturna,cultura
9,31,Medellin,6,2404643,0,3,8,vida nocturna,deporte
9,35,Medellin,5,2051486,1,2,8,vida nocturna,cultura
10,43,Medellin,7,1973689,1,2,5,vida nocturna,cultura
10,33,Medellin,8,1151461,0,3,5,musica,cultura
9,35,Medellin,9,1098963,0,3,7,vida nocturna,deporte
9,19,Medellin,8,2362551,0,3,7,musica,deporte
9,35,Medellin,3,1710390,1,2,8,musica,cultura
10,31,Medellin,8,1736625,0,3,5,musica,cultura
10,35,Medellin,7,2391237,0,3,5,musica,deporte
10,19,Medellin,10,2140798,0,3,5,vida nocturna,cultura
9,19,Medellin,5,2496295,1,2,7,vida nocturna,cultura
9,31,Medellin,7,1285891,0,3,8,musica,cultura
9,39,Medellin,7,2716724,1,3,7,musica,deporte
9,19,Medellin,8,1683025,0,3,7,musica,deporte
10,26,Medellin,5,2629517,1,3,5,vida nocturna,cultura
9,26,Medellin,8,1742389,0,3,8,vida nocturna,deporte
10,20,Medellin,9,1767818,0,3,5,vida nocturna,cultura
9,35,Medellin,4,1246547,1,3,7,musica,cultura
9,27,Medellin,9,1449848,0,3,7,musica,cultura
9,33,Medellin,7,1982098,0,3,7,musica,cultura
9,37,Medellin,7,1666368,1,3,7,vida nocturna,cultura
9,45,Medellin,6,2567412,1,3,7,vida nocturna,cultura
9,41,Medellin,4,1349393,1,2,8,musica,cultura
10,27,Medellin,9,2021324,0,3,5,musica,deporte
10,30,Medellin,8,2429123,0,3,5,vida nocturna,deporte
9,20,Medellin,8,1592422,0,3,8,vida nocturna,cultura
10,21,Medellin,4,848125,0,3,5,musica,cultura
9,21,Medellin,4,1658649,1,3,7,vida nocturna,deporte
10,41,Medellin,10,1000950,1,3,5,vida nocturna,deporte
10,23,Medellin,4,1056900,1,3,5,vida nocturna,deporte
10,25,Medellin,3,1195163,1,3,5,vida nocturna,deporte
9,33,Medellin,7,1522119,0,3,7,vida nocturna,deporte
9,29,Medellin,9,2013047,0,3,7,vida nocturna,deporte
10,35,Medellin,4,617104,0,4,5,musica,deporte
9,24,Medellin,3,1892601,1,3,8,musica,cultura
10,31,Medellin,5,2911066,1,3,5,musica,deporte
9,43,Medellin,6,1539390,1,2,7,musica,cultura
9,34,Medellin,10,2353300,0,3,7,vida nocturna,cultura
9,40,Medellin,10,1043544,1,2,7,musica,cultura
10,37,Medellin,10,1687767,1,3,5,vida nocturna,cultura
10,19,Medellin,8,1633368,0,3,5,vida nocturna,deporte
10,29,Medellin,5,1832138,1,3,5,vida nocturna,cultura
10,22,Medellin,3,1039513,1,3,5,vida nocturna,cultura
9,35,Medellin,9,1880453,0,3,8,musica,deporte
10,33,Medellin,5,2352320,1,3,5,musica,deporte
9,35,Medellin,3,1404574,1,2,7,musica,cultura
10,22,Medellin,7,2724776,1,3,5,musica,deporte
10,37,Medellin,10,1676389,1,2,5,musica,deporte
9,31,Medellin,7,1448202,0,3,8,musica,deporte
10,34,Medellin,5,2159468,1,3,5,vida nocturna,cultura
9,29,Medellin,8,2734025,1,2,8,vida nocturna,cultura
9,43,Medellin,6,1196900,1,2,7,vida nocturna,cultura
9,38,Medellin,7,2006154,1,3,7,vida nocturna,deporte
10,22,Medellin,8,2881012,1,2,5,vida nocturna,cultura
9,34,Medellin,7,2025432,0,3,7,vida nocturna,deporte
9,38,Medellin,4,1047225,1,2,8,musica,cultura
10,28,Medellin,3,1546230,1,3,5,musica,cultura
10,34,Medellin,4,1991821,1,3,5,musica,cultura
9,39,Medellin,6,1633940,1,3,8,vida nocturna,deporte
9,44,Medellin,7,2809005,1,3,7,musica,cultura
9,22,Medellin,3,754627,0,3,8,vida nocturna,deporte
9,33,Medellin,6,1081789,0,3,8,vida nocturna,deporte
10,45,Medellin,7,1649458,1,3,5,musica,cultura
10,35,Medellin,7,2919876,1,3,5,vida nocturna,cultura
10,36,Medellin,7,2857820,1,2,5,vida nocturna,cultura
9,27,Medellin,10,2666810,1,2,7,vida nocturna,cultura
10,36,Medellin,8,1594661,1,2,5,musica,deporte
10,23,Medellin,4,815287,0,3,5,vida nocturna,cultura
10,41,Medellin,5,1741109,1,3,5,musica,deporte
10,43,Medellin,6,1524610,1,3,5,vida nocturna,deporte
10,33,Medellin,3,1372755,1,3,5,musica,deporte
9,26,Medellin,9,2144547,0,3,7,musica,deporte
10,18,Medellin,4,1372113,1,2,5,musica,cultura
10,36,Medellin,6,2430987,1,3,5,musica,deporte
10,27,Medellin,7,2357508,0,3,5,vida nocturna,deporte
10,33,Medellin,10,2908597,1,2,5,musica,deporte
10,28,Medellin,4,1184471,1,2,5,musica,cultura
9,19,Medellin,4,796756,0,3,7,musica,cultura
10,32,Medellin,4,759116,0,3,5,vida nocturna,cultura
10,27,Medellin,7,2288115,0,3,5,musica,deporte
9,20,Medellin,10,2434882,0,3,8,musica,cultura
9,34,Medellin,5,1047307,1,2,8,musica,cultura
10,29,Medellin,5,2096350,1,3,5,vida nocturna,deporte
10,31,Medellin,8,1750761,0,3,5,musica,deporte
9,23,Medellin,7,1457501,0,3,7,musica,deporte
10,29,Medellin,3,1614227,1,3,5,vida nocturna,deporte
9,41,Medellin,3,735515,0,3,7,musica,deporte
9,22,Medellin,6,1537404,0,3,8,vida nocturna,deporte
9,34,Medellin,7,2888566,1,3,8,vida nocturna,cultura
9,28,Medellin,10,2822623,1,2,7,musica,cultura
10,45,Medellin,10,1237326,1,2,5,vida nocturna,deporte
9,20,Medellin,9,2926752,1,3,7,musica,deporte
9,30,Medellin,8,1209436,0,3,7,vida nocturna,cultura
10,29,Medellin,9,2539156,1,3,5,vida nocturna,cultura
9,30,Medellin,7,1083272,0,3,7,vida nocturna,cultura
10,18,Medellin,9,2461165,0,3,5,musica,deporte
9,41,Medellin,10,1964964,1,2,7,musica,deporte
10,23,Medellin,8,2405586,0,3,5,musica,cultura
9,21,Medellin,7,2276728,0,3,8,musica,deporte
9,25,Medellin,5,2414891,1,2,7,vida nocturna,cultura
9,34,Medellin,10,2928364,1,2,8,vida nocturna,cultura
9,21,Medellin,8,1041750,0,3,8,musica,deporte
9,33,Medellin,5,1029779,1,3,7,vida nocturna,deporte
10,44,Medellin,4,650441,0,4,5,vida nocturna,cultura
10,32,Medellin,5,2086767,1,3,5,musica,deporte
10,34,Medellin,7,1493770,0,3,5,vida nocturna,deporte
9,23,Medellin,4,628545,0,4,8,vida nocturna,deporte
9,19,Medellin,9,1298418,0,3,8,vida nocturna,deporte
10,38,Medellin,6,2812858,1,3,5,musica,cultura
10,38,Medellin,7,2039022,1,2,5,musica,cultura
10,27,Medellin,8,1035489,0,3,5,vida nocturna,cultura
10,19,Medellin,5,1566240,1,3,5,musica,cultura
9,35,Medellin,5,2154402,1,3,7,musica,cultura
9,35,Medellin,3,1314730,1,2,7,vida nocturna,deporte
9,33,Medellin,8,1627662,0,3,7,vida nocturna,cultura
10,29,Medellin,7,1092836,0,3,5,vida nocturna,deporte
10,34,Medellin,9,1348167,0,3,5,vida nocturna,cultura
10,34,Medellin,8,2671722,1,3,5,vida nocturna,deporte
10,21,Medellin,6,1709461,0,3,5,vida nocturna,deporte
10,40,Medellin,7,1132150,1,3,5,musica,cultura
9,20,Medellin,10,2422761,0,3,8,musica,deporte
9,35,Medellin,9,1271872,0,3,8,musica,cultura
9,20,Medellin,6,2745515,1,3,8,musica,cultura
10,22,Medellin,4,1948417,1,2,5,musica,deporte
10,24,Medellin,10,2167466,0,3,5,musica,deporte
9,27,Medellin,10,2917156,1,2,8,vida nocturna,deporte
10,26,Medellin,9,1954660,0,3,5,vida nocturna,cultura
9,45,Medellin,4,1595993,1,3,7,musica,cultura
10,44,Medellin,8,2498218,1,3,5,vida nocturna,deporte
10,24,Medellin,10,2635937,1,2,5,musica,cultura
9,38,Medellin,6,1851458,1,2,7,vida nocturna,deporte
10,43,Medellin,10,2967598,1,3,5,musica,cultura
10,19,Medellin,9,2893868,1,2,5,musica,cultura
9,41,Medellin,9,2875412,1,2,7,vida nocturna,deporte
10,38,Medellin,7,1826189,1,2,5,musica,deporte
10,30,Medellin,4,767757,0,3,5,vida nocturna,deporte
10,26,Medellin,4,1889639,1,3,5,musica,cultura
9,25,Medellin,9,1472049,0,3,7,musica,deporte
9,38,Medellin,3,1863318,1,3,7,vida nocturna,cultura
10,33,Medellin,3,707566,0,3,5,vida nocturna,cultura
9,23,Medellin,4,767209,0,3,8,musica,deporte
10,21,Medellin,3,831026,0,3,5,musica,deporte
10,44,Medellin,4,1708240,1,3,5,musica,deporte
10,45,Medellin,7,1506736,1,3,5,vida nocturna,cultura
10,32,Medellin,6,2674213,1,3,5,musica,deporte
10,20,Medellin,6,2356602,0,3,5,musica,deporte
9,19,Medellin,5,2944175,1,2,8,vida nocturna,deporte
10,29,Medellin,8,1616065,0,3,5,vida nocturna,deporte
10,31,Medellin,9,1603063,0,3,5,musica,deporte
10,25,Medellin,7,2308754,0,3,5,vida nocturna,deporte
9,18,Medellin,9,2508015,1,2,8,musica,deporte
10,44,Medellin,6,1758731,1,2,5,musica,cultura
9,36,Medellin,7,2166408,1,3,8,vida nocturna,cultura
10,31,Medellin,9,2173804,0,3,5,vida nocturna,deporte
9,34,Medellin,6,1795598,0,3,7,musica,deporte
10,33,Medellin,3,692019,0,4,5,musica,deporte
10,29,Medellin,8,2320558,0,3,5,vida nocturna,deporte
9,29,Medellin,7,1194213,0,3,7,vida nocturna,cultura
9,37,Medellin,8,2004666,1,3,8,musica,cultura
9,42,Medellin,6,2000741,1,2,7,vida nocturna,cultura
10,23,Medellin,8,2839587,1,2,5,musica,cultura
9,28,Medellin,6,1870451,0,3,8,musica,deporte
10,28,Medellin,9,2163712,0,3,5,vida nocturna,cultura
9,42,Medellin,9,1420229,1,2,8,vida nocturna,deporte
9,43,Medellin,9,1240746,1,3,7,vida nocturna,deporte
9,27,Medellin,3,1340949,1,3,8,vida nocturna,deporte
10,40,Medellin,6,2655491,1,3,5,vida nocturna,cultura
9,36,Medellin,10,2713179,1,2,8,musica,cultura
9,31,Medellin,9,2113735,0,3,8,musica,cultura
10,32,Medellin,6,1327014,0,3,5,vida nocturna,deporte
10,32,Medellin,9,2655578,1,3,5,musica,cultura
10,19,Medellin,5,2472668,1,2,5,musica,cultura
9,28,Medellin,8,1969734,0,3,8,vida nocturna,deporte
10,22,Medellin,3,1382451,1,3,5,musica,cultura
10,36,Medellin,10,1416161,1,3,5,vida nocturna,deporte
9,35,Medellin,9,2638015,1,3,8,vida nocturna,deporte
9,29,Medellin,7,2083918,0,3,7,vida nocturna,cultura
10,33,Medellin,7,1076257,0,3,5,vida nocturna,deporte
10,32,Medellin,8,1164506,0,3,5,vida nocturna,cultura
9,24,Medellin,5,2502161,1,3,7,vida nocturna,deporte
9,20,Medellin,8,1374762,0,3,7,vida nocturna,cultura
9,40,Medellin,4,1021567,1,3,7,musica,cultura
9,36,Medellin,8,2361383,1,3,8,musica,cultura
10,41,Medellin,4,1091645,1,2,5,vida nocturna,cultura
10,44,Medellin,8,1516759,1,3,5,vida nocturna,cultura
9,21,Medellin,9,2892968,1,3,7,musica,cultura
10,18,Medellin,8,2665183,1,2,5,musica,deporte
10,38,Medellin,9,1992226,1,2,5,musica,deporte
9,45,Medellin,6,2405865,1,3,8,musica,deporte
10,32,Medellin,3,1836357,1,2,5,vida nocturna,cultura
10,22,Medellin,4,1719964,1,3,5,musica,deporte
10,19,Medellin,9,1801084,0,3,5,musica,cultura
10,38,Medellin,3,1848184,1,3,5,vida nocturna,cultura
9,28,Medellin,3,1437194,1,3,8,musica,cultura
9,35,Medellin,5,1839338,1,3,7,vida nocturna,cultura
10,45,Medellin,8,1037072,1,3,5,vida nocturna,deporte
9,45,Medellin,6,1542673,1,3,8,vida nocturna,cultura
9,35,Medellin,4,1443733,1,3,7,vida nocturna,cultura
9,42,Medellin,3,760715,0,3,8,vida nocturna,deporte
9,23,Medellin,10,1596719,0,3,7,musica,cultura
10,27,Medellin,5,1280845,1,3,5,musica,deporte
9,38,Medellin,5,2176391,1,3,8,musica,cultura
9,44,Medellin,9,2145244,1,2,8,vida nocturna,deporte
10,38,Medellin,5,1158192,1,2,5,musica,cultura
9,39,Medellin,5,1774704,1,3,8,vida nocturna,deporte
10,41,Medellin,7,2826249,1,3,5,vida nocturna,deporte
9,19,Medellin,7,1928470,0,3,8,musica,cultura
10,31,Medellin,10,1144198,0,3,5,musica,deporte
10,21,Medellin,3,1593969,1,3,5,musica,deporte
10,37,Medellin,6,1156262,1,3,5,musica,cultura
10,21,Medellin,4,733123,0,3,5,musica,deporte
10,30,Medellin,8,2180022,0,3,5,musica,cultura
10,39,Medellin,8,1003616,1,2,5,vida nocturna,cultura
9,44,Medellin,8,1431921,1,3,7,vida nocturna,deporte
10,34,Medellin,5,1232281,1,3,5,vida nocturna,deporte
9,27,Medellin,3,683024,0,4,8,vida nocturna,cultura
9,22,Medellin,4,631670,0,4,8,vida nocturna,cultura
9,37,Medellin,3,1038209,1,3,7,vida nocturna,deporte
9,22,Medellin,4,873398,0,3,8,musica,deporte
10,19,Medellin,7,1351082,0,3,5,vida nocturna,cultura
10,30,Medellin,8,1407956,0,3,5,musica,deporte
9,40,Medellin,3,567495,0,4,8,vida nocturna,deporte
10,23,Medellin,10,1306620,0,3,5,vida nocturna,deporte
10,44,Medellin,6,2798342,1,3,5,musica,deporte
10,26,Medellin,5,1664960,1,2,5,vida nocturna,cultura
9,40,Medellin,8,2150095,1,3,8,vida nocturna,deporte
10,35,Medellin,5,1793842,1,2,5,vida nocturna,cultura
9,41,Medellin,7,1368512,1,3,7,musica,cultura
10,22,Medellin,6,1801582,0,3,5,vida nocturna,cultura
9,18,Medellin,10,2174997,0,3,7,vida nocturna,deporte
10,38,Medellin,4,1536601,1,2,5,vida nocturna,deporte
9,36,Medellin,8,1022039,1,3,8,musica,cultura
10,30,Medellin,4,1914028,1,3,5,vida nocturna,deporte
9,20,Medellin,4,604760,0,4,8,vida nocturna,deporte
9,34,Medellin,8,1268913,0,3,8,musica,cultura
9,35,Medellin,4,1037688,1,3,8,musica,deporte
10,45,Medellin,5,2503221,1,3,5,musica,cultura
10,39,Medellin,4,1322924,1,2,5,musica,deporte
10,34,Medellin,4,652811,0,4,5,vida nocturna,deporte
10,18,Medellin,7,2796787,1,3,5,musica,deporte
10,22,Medellin,9,1050233,0,3,5,musica,cultura
10,41,Medellin,4,1524274,1,3,5,vida nocturna,deporte
10,29,Medellin,8,2755371,1,3,5,vida nocturna,deporte
10,23,Medellin,7,2200923,0,3,5,musica,cultura
9,30,Medellin,7,2816855,1,2,7,vida nocturna,deporte
10,35,Medellin,10,1932728,0,3,5,vida nocturna,deporte
10,37,Medellin,4,1779472,1,3,5,musica,cultura
9,20,Medellin,8,1556853,0,3,7,vida nocturna,deporte
9,37,Medellin,10,1118891,1,3,8,vida nocturna,deporte
10,25,Medellin,8,2521867,1,3,5,vida nocturna,deporte
10,38,Medellin,4,626488,0,4,5,vida nocturna,deporte
10,43,Medellin,9,2901045,1,3,5,vida nocturna,deporte
9,45,Medellin,10,1341641,1,2,7,vida nocturna,deporte
10,40,Medellin,9,2278297,1,3,5,musica,cultura
10,29,Medellin,10,1007408,0,3,5,vida nocturna,cultura
9,37,Medellin,10,2223136,1,3,7,vida nocturna,deporte
10,28,Medellin,5,1977134,1,2,5,musica,deporte
10,33,Medellin,8,1700741,0,3,5,vida nocturna,cultura
10,43,Medellin,8,1362210,1,3,5,vida nocturna,cultura
10,32,Medellin,6,1504396,0,3,5,vida nocturna,deporte
10,35,Medellin,10,1382961,0,3,5,vida nocturna,cultura
10,27,Medellin,9,1215146,0,3,5,vida nocturna,cultura
9,21,Medellin,3,1447405,1,3,7,vida nocturna,cultura
10,26,Medellin,7,1905512,0,3,5,musica,deporte
10,45,Medellin,5,2809055,1,3,5,musica,cultura
9,30,Medellin,10,2839628,1,2,8,musica,deporte
9,36,Medellin,7,1103213,1,2,8,musica,deporte
9,34,Medellin,6,2451566,0,3,7,vida nocturna,deporte
9,38,Medellin,7,1789591,1,2,8,vida nocturna,deporte
10,33,Medellin,10,1960894,0,3,5,musica,cultura
9,22,Medellin,3,1926233,1,3,7,vida nocturna,deporte
9,44,Medellin,3,1174284,1,3,7,vida nocturna,cultura
10,23,Medellin,9,2457195,0,3,5,vida nocturna,cultura
9,18,Medellin,5,1365299,1,2,7,vida nocturna,deporte
10,30,Medellin,5,1307471,1,3,5,vida nocturna,cultura
9,26,Medellin,3,1548548,1,3,8,vida nocturna,deporte
10,31,Medellin,4,1505580,1,3,5,musica,cultura
10,31,Medellin,3,816892,0,3,5,vida nocturna,deporte
9,26,Medellin,4,1448829,1,3,7,musica,deporte
9,35,Medellin,8,2575823,1,3,7,vida nocturna,cultura
10,35,Medellin,9,1835447,0,3,5,musica,deporte
10,36,Medellin,9,2726161,1,3,5,vida nocturna,cultura
9,39,Medellin,6,1609048,1,2,7,musica,deporte
9,43,Medellin,3,572463,0,4,8,vida nocturna,cultura
10,18,Medellin,3,1572697,1,3,5,musica,cultura
10,18,Medellin,8,2446921,0,3,5,musica,deporte
9,18,Medellin,4,1079854,1,2,7,musica,cultura
9,25,Medellin,4,594847,0,4,7,vida nocturna,deporte
9,43,Medellin,7,2334702,1,3,7,vida nocturna,deporte
9,20,Medellin,7,2281203,0,3,7,musica,deporte
10,36,Medellin,9,2688083,1,2,5,musica,deporte
10,30,Medellin,3,1613314,1,2,5,vida nocturna,cultura
9,42,Medellin,6,2313324,1,3,8,vida nocturna,cultura
9,32,Medellin,9,2497280,0,3,7,musica,cultura
10,24,Medellin,3,900813,0,3,5,vida nocturna,deporte
10,36,Medellin,6,1304935,1,3,5,musica,deporte
10,23,Medellin,3,1548072,1,3,5,vida nocturna,deporte
9,44,Medellin,6,2197339,1,3,7,vida nocturna,cultura
10,31,Medellin,3,1068661,1,2,5,musica,cultura
9,38,Medellin,3,1500675,1,3,8,musica,deporte
9,41,Medellin,9,1869254,1,3,8,vida nocturna,cultura
9,33,Medellin,9,2287920,0,3,7,musica,deporte
10,33,Medellin,6,1834969,0,3,5,vida nocturna,deporte
9,23,Medellin,3,1435188,1,3,7,vida nocturna,cultura
10,28,Medellin,6,1343888,0,3,5,vida nocturna,cultura
10,34,Medellin,10,2002674,0,3,5,vida nocturna,cultura
9,33,Medellin,5,1824011,1,2,7,musica,cultura
9,38,Medellin,3,1087321,1,3,7,musica,deporte
10,36,Medellin,10,2232345,1,3,5,musica,cultura
9,38,Medellin,9,2445085,1,2,8,vida nocturna,cultura
10,32,Medellin,7,1284359,0,3,5,musica,cultura
9,41,Medellin,4,1840203,1,3,7,vida nocturna,cultura
9,24,Medellin,9,1235811,0,3,7,musica,deporte
