Genero,Edad,Destino,TIempo hospedaje,Presupuesto,Hospedaje,Transporte,Alimentacion,Interes,Interes 2
9,24,Medellin,7,2676992,1,3,8,musica,deporte
10,26,Medellin,7,1316385,0,3,5,vida nocturna,deporte
10,26,Medellin,6,2164149,0,3,5,musica,deporte
10,27,Medellin,10,1613313,0,3,5,musica,cultura
10,25,Medellin,5,2188148,1,3,5,vida nocturna,cultura
9,23,Medellin,7,2184861,0,3,8,vida nocturna,deporte
9,19,Medellin,7,1829849,0,3,8,musica,cultura
10,33,Medellin,3,705527,0,3,5,musica,cultura
10,34,Medellin,6,2085403,0,3,5,vida nocturna,deporte
10,32,Medellin,8,1475033,0,3,5,musica,cultura
10,25,Medellin,7,1187339,0,3,5,vida nocturna,cultura
10,24,Medellin,8,2476558,0,3,5,musica,cultura
9,29,Medellin,4,1875581,1,2,8,vida nocturna,deporte
10,30,Medellin,9,1861317,0,3,5,musica,deporte
9,31,Medellin,8,2916966,1,3,7,vida nocturna,deporte
9,27,Medellin,6,1707846,0,3,7,musica,deporte
10,23,Medellin,5,2913245,1,3,5,musica,cultura
9,27,Medellin,10,2102127,0,3,7,musica,cultura
9,19,Medellin,9,2757568,1,2,8,musica,deporte
10,18,Medellin,4,567755,0,4,5,vida nocturna,deporte
9,35,Medellin,9,2707677,1,3,7,musica,cultura
9,30,Medellin,5,2090362,1,2,8,musica,cultura
9,27,Medellin,7,2489122,0,3,7,vida nocturna,cultura
9,28,Medellin,5,2328491,1,2,8,vida nocturna,cultura
10,30,Medellin,4,1874846,1,2,5,vida nocturna,deporte
9,19,Medellin,10,1479197,0,3,7,vida nocturna,cultura
10,30,Medellin,6,1414519,0,3,5,musica,cultura
10,31,Medellin,7,2359512,0,3,5,vida nocturna,deporte
9,23,Medellin,3,1363787,1,2,7,musica,deporte
9,26,Medellin,7,1266012,0,3,7,musica,cultura
9,35,Medellin,9,1848307,0,3,8,musica,deporte
9,22,Medellin,5,2341182,1,3,8,musica,deporte
9,26,Medellin,3,676897,0,4,8,musica,cultura
10,19,Medellin,3,1412942,1,3,5,vida nocturna,deporte
10,29,Medellin,3,1715151,1,3,5,musica,cultura
9,22,Medellin,6,2109483,0,3,8,musica,cultura
10,25,Medellin,3,903770,0,3,5,musica,deporte
10,28,Medellin,4,1637803,1,3,5,musica,cultura
9,20,Medellin,8,1101182,0,3,8,vida nocturna,cultura
10,20,Medellin,10,2738907,1,3,5,musica,deporte
10,26,Medellin,8,1026434,0,3,5,vida nocturna,deporte
9,19,Medellin,10,1522479,0,3,7,musica,deporte
9,31,Medellin,9,2759982,1,3,8,vida nocturna,cultura
10,24,Medellin,8,2338235,0,3,5,vida nocturna,deporte
9,34,Medellin,8,1537625,0,3,7,vida nocturna,deporte
10,23,Medellin,7,1007962,0,3,5,vida nocturna,deporte
9,22,Medellin,7,1757782,0,3,7,musica,deporte
10,19,Medellin,5,2714602,1,3,5,vida nocturna,deporte
9,31,Medellin,7,1615255,0,3,7,musica,deporte
9,32,Medellin,6,1782210,0,3,8,musica,deporte
10,29,Medellin,5,2588936,1,3,5,musica,cultura
9,23,Medellin,3,528990,0,4,7,vida nocturna,cultura
9,27,Medellin,10,1081345,0,3,8,musica,cultura
9,21,Medellin,7,2059898,0,3,7,musica,deporte
10,35,Medellin,5,1275515,1,2,5,musica,deporte
9,31,Medellin,8,1143631,0,3,7,vida nocturna,cultura
10,20,Medellin,9,2104761,0,3,5,musica,cultura
10,29,Medellin,3,1603449,1,2,5,musica,cultura
10,29,Medellin,8,1123511,0,3,5,vida nocturna,cultura
10,28,Medellin,10,1591161,0,3,5,musica,deporte
9,29,Medellin,10,2022410,0,3,7,musica,deporte
10,35,Medellin,6,1092332,0,3,5,musica,cultura
10,23,Medellin,9,2548489,1,3,5,musica,cultura
9,31,Medellin,6,2136591,0,3,7,vida nocturna,deporte
10,21,Medellin,10,1671307,0,3,5,vida nocturna,deporte
10,29,Medellin,8,2378558,0,3,5,musica,deporte
9,22,Medellin,8,2978507,1,2,7,vida nocturna,cultura
9,20,Medellin,5,2726673,1,2,8,musica,cultura
10,19,Medellin,4,866987,0,3,5,vida nocturna,cultura
9,32,Medellin,3,1538562,1,3,7,vida nocturna,cultura
10,19,Medellin,9,1342134,0,3,5,musica,deporte
10,27,Medellin,6,1662406,0,3,5,vida nocturna,cultura
10,28,Medellin,3,1356782,1,3,5,vida nocturna,deporte
9,26,Medellin,4,615531,0,4,8,vida nocturna,deporte
10,23,Medellin,7,2149350,0,3,5,musica,cultura
9,30,Medellin,4,1294893,1,2,7,musica,cultura
10,21,Medellin,7,2936035,1,3,5,vida nocturna,deporte
10,22,Medellin,5,1658754,1,2,5,musica,deporte
10,25,Medellin,10,2673156,1,3,5,vida nocturna,cultura
9,20,Medellin,4,1431319,1,2,8,musica,deporte
9,21,Medellin,10,1769097,0,3,8,vida nocturna,deporte
10,26,Medellin,7,1175947,0,3,5,musica,deporte
10,23,Medellin,3,679781,0,4,5,vida nocturna,cultura
9,34,Medellin,7,2192715,0,3,8,musica,cultura
9,24,Medellin,4,1915393,1,2,8,musica,cultura
10,33,Medellin,4,860356,0,3,5,musica,deporte
9,22,Medellin,10,1134784,0,3,8,vida nocturna,cultura
9,23,Medellin,8,2710815,1,3,7,vida nocturna,cultura
10,23,Medellin,6,1194085,0,3,5,vida nocturna,cultura
10,21,Medellin,7,2738357,1,3,5,vida nocturna,cultura
9,29,Medellin,10,1134392,0,3,7,musica,deporte
9,21,Medellin,8,2388469,0,3,7,musica,cultura
10,33,Medellin,7,2378551,0,3,5,vida nocturna,deporte
10,22,Medellin,7,2483283,0,3,5,musica,cultura
10,18,Medellin,5,2167345,1,2,5,vida nocturna,cultura
10,26,Medellin,10,2055279,0,3,5,musica,cultura
9,29,Medellin,4,1710940,1,2,8,vida nocturna,deporte
10,32,Medellin,7,1559062,0,3,5,musica,cultura
9,28,Medellin,6,2117590,0,3,8,vida nocturna,deporte
10,34,Medellin,8,2815764,1,2,5,vida nocturna,cultura
9,33,Medellin,4,1319621,1,2,8,musica,deporte
10,30,Medellin,3,808115,0,3,5,musica,deporte
10,20,Medellin,4,705606,0,3,5,vida nocturna,deporte
9,31,Medellin,7,2314742,0,3,7,musica,deporte
10,31,Medellin,5,1140936,1,2,5,vida nocturna,cultura
10,30,Medellin,8,1607767,0,3,5,musica,deporte
9,25,Medellin,4,827296,0,3,8,musica,deporte
9,27,Medellin,8,2363183,0,3,8,musica,deporte
9,35,Medellin,6,2190799,0,3,7,musica,deporte
9,32,Medellin,5,2980347,1,2,8,musica,cultura
10,30,Medellin,3,1386988,1,2,5,vida nocturna,cultura
9,31,Medellin,5,1557356,1,3,8,musica,cultura
10,21,Medellin,10,1350333,0,3,5,vida nocturna,deporte
9,18,Medellin,6,2254573,0,3,7,vida nocturna,cultura
9,19,Medellin,6,2309664,0,3,7,vida nocturna,cultura
10,28,Medellin,5,1024069,1,2,5,vida nocturna,deporte
9,30,Medellin,6,1837730,0,3,8,vida nocturna,cultura
10,35,Medellin,4,1674789,1,3,5,vida nocturna,deporte
10,22,Medellin,8,2951024,1,3,5,musica,cultura
10,32,Medellin,3,1193615,1,2,5,musica,cultura
9,19,Medellin,4,1276941,1,3,7,musica,cultura
9,30,Medellin,5,2738797,1,3,8,musica,deporte
9,19,Medellin,6,1382175,0,3,8,musica,cultura
9,34,Medellin,10,1851672,0,3,8,vida nocturna,cultura
9,30,Medellin,8,1425117,0,3,7,vida nocturna,cultura
9,21,Medellin,9,2704700,1,3,7,vida nocturna,deporte
10,25,Medellin,8,1019908,0,3,5,vida nocturna,deporte
9,18,Medellin,5,1747670,1,3,7,vida nocturna,deporte
10,28,Medellin,9,2151189,0,3,5,musica,cultura
9,21,Medellin,4,1968569,1,2,8,musica,deporte
10,34,Medellin,5,1624106,1,3,5,vida nocturna,cultura
10,21,Medellin,9,1484594,0,3,5,vida nocturna,deporte
10,21,Medellin,4,1615808,1,3,5,musica,cultura
9,30,Medellin,5,2416569,1,3,8,musica,deporte
9,33,Medellin,10,2209583,0,3,7,vida nocturna,deporte
10,28,Medellin,10,2730890,1,2,5,musica,deporte
10,25,Medellin,3,1962258,1,2,5,musica,deporte
9,31,Medellin,4,933413,0,3,7,vida nocturna,cultura
9,30,Medellin,7,1675818,0,3,7,vida nocturna,cultura
9,18,Medellin,6,2242556,0,3,8,vida nocturna,deporte
10,19,Medellin,3,1487030,1,2,5,vida nocturna,deporte
10,19,Medellin,8,2353380,0,3,5,musica,cultura
10,24,Medellin,6,2662395,1,2,5,musica,deporte
10,27,Medellin,7,1209830,0,3,5,musica,cultura
9,27,Medellin,10,1320002,0,3,7,vida nocturna,deporte
10,22,Medellin,7,2461122,0,3,5,vida nocturna,deporte
9,35,Medellin,3,1728470,1,2,7,musica,deporte
9,18,Medellin,4,1844354,1,3,7,musica,cultura
9,33,Medellin,3,1447824,1,3,7,vida nocturna,cultura
9,25,Medellin,9,2761532,1,3,8,musica,deporte
9,27,Medellin,6,2730520,1,2,7,musica,cultura
9,25,Medellin,10,2476446,0,3,8,musica,cultura
9,30,Medellin,8,1316191,0,3,7,vida nocturna,deporte
10,21,Medellin,3,1563754,1,3,5,vida nocturna,cultura
10,20,Medellin,10,1306876,0,3,5,musica,deporte
9,35,Medellin,4,1538634,1,3,7,vida nocturna,cultura
9,18,Medellin,8,2751001,1,3,7,musica,cultura
10,29,Medellin,3,700742,0,3,5,musica,cultura
10,19,Medellin,4,1106772,1,3,5,vida nocturna,cultura
10,21,Medellin,8,1175834,0,3,5,musica,cultura
9,35,Medellin,9,2883326,1,3,7,musica,deporte
9,25,Medellin,9,1278018,0,3,7,vida nocturna,deporte
10,31,Medellin,9,2855340,1,3,5,vida nocturna,cultura
9,24,Medellin,9,1660459,0,3,8,vida nocturna,cultura
10,28,Medellin,6,1962445,0,3,5,vida nocturna,cultura
9,34,Medellin,6,1484143,0,3,8,musica,deporte
9,33,Medellin,6,1114277,0,3,7,vida nocturna,deporte
9,30,Medellin,4,1829824,1,3,7,musica,cultura
10,24,Medellin,4,1833879,1,3,5,vida nocturna,cultura
10,28,Medellin,7,1277292,0,3,5,musica,cultura
10,27,Medellin,10,1958577,0,3,5,musica,cultura
9,35,Medellin,10,1027401,0,3,7,musica,deporte
9,24,Medellin,8,1241039,0,3,7,musica,cultura
9,33,Medellin,3,826240,0,3,7,vida nocturna,deporte
10,27,Medellin,9,1407584,0,3,5,vida nocturna,deporte
9,34,Medellin,7,1090513,0,3,8,musica,cultura
10,26,Medellin,4,1765336,1,3,5,musica,cultura
10,33,Medellin,3,1829699,1,3,5,musica,deporte
10,18,Medellin,10,1365632,0,3,5,musica,deporte
10,19,Medellin,5,1608385,1,3,5,musica,cultura
10,19,Medellin,3,1382666,1,3,5,musica,cultura
9,19,Medellin,7,2801937,1,3,8,musica,deporte
9,35,Medellin,7,2664252,1,2,8,vida nocturna,deporte
10,30,Medellin,6,2915015,1,2,5,vida nocturna,cultura
10,25,Medellin,8,1534414,0,3,5,vida nocturna,deporte
9,30,Medellin,3,704493,0,3,7,vida nocturna,deporte
10,19,Medellin,10,2916021,1,3,5,vida nocturna,deporte
10,33,Medellin,4,1068793,1,2,5,vida nocturna,deporte
10,26,Medellin,3,1543626,1,3,5,musica,cultura
10,28,Medellin,4,1243225,1,3,5,musica,deporte
10,32,Medellin,4,1765909,1,3,5,vida nocturna,deporte
9,34,Medellin,3,1756992,1,3,8,musica,deporte
10,20,Medellin,4,1994324,1,3,5,musica,deporte
9,28,Medellin,3,1840076,1,3,8,vida nocturna,cultura
9,25,Medellin,10,2001705,0,3,8,vida nocturna,cultura
9,19,Medellin,4,1364459,1,2,8,vida nocturna,deporte
10,21,Medellin,4,513015,0,4,5,musica,cultura
9,29,Medellin,3,1264294,1,3,7,musica,deporte
10,24,Medellin,4,1002492,1,3,5,musica,cultura
10,26,Medellin,10,2193385,0,3,5,musica,deporte
10,34,Medellin,5,1182175,1,2,5,vida nocturna,cultura
9,33,Medellin,8,2500073,1,3,7,vida nocturna,deporte
10,26,Medellin,9,2474386,0,3,5,musica,cultura
10,35,Medellin,7,2444730,0,3,5,musica,cultura
9,34,Medellin,4,1904558,1,2,8,musica,deporte
9,34,Medellin,10,2221288,0,3,8,vida nocturna,deporte
10,21,Medellin,3,1021238,1,2,5,vida nocturna,cultura
9,34,Medellin,5,2496130,1,3,7,vida nocturna,cultura
10,23,Medellin,3,928364,0,3,5,vida nocturna,cultura
10,19,Medellin,10,1764140,0,3,5,musica,deporte
10,29,Medellin,10,2998101,1,3,5,musica,deporte
9,21,Medellin,10,2495481,0,3,7,vida nocturna,cultura
10,28,Medellin,5,2331971,1,2,5,musica,cultura
9,19,Medellin,8,2778231,1,2,7,vida nocturna,deporte
9,31,Medellin,8,2190392,0,3,8,musica,cultura
9,23,Medellin,10,2710866,1,2,8,musica,cultura
10,28,Medellin,5,2066207,1,2,5,musica,deporte
10,27,Medellin,5,2409861,1,2,5,musica,deporte
10,30,Medellin,9,1847134,0,3,5,musica,cultura
9,22,Medellin,10,1171548,0,3,7,musica,cultura
9,30,Medellin,10,1890833,0,3,7,musica,deporte
9,35,Medellin,7,1063684,0,3,8,musica,cultura
10,27,Medellin,6,2322437,0,3,5,vida nocturna,cultura
9,26,Medellin,7,1020996,0,3,8,vida nocturna,cultura
10,25,Medellin,6,1301665,0,3,5,vida nocturna,cultura
9,24,Medellin,5,1380318,1,3,7,musica,deporte
9,29,Medellin,8,1149247,0,3,7,musica,deporte
10,22,Medellin,5,1714766,1,3,5,vida nocturna,deporte
9,19,Medellin,6,2427426,0,3,8,vida nocturna,deporte
9,21,Medellin,6,2812694,1,2,7,vida nocturna,deporte
10,27,Medellin,5,1336923,1,2,5,vida nocturna,deporte
9,32,Medellin,8,2696040,1,3,7,musica,cultura
9,22,Medellin,9,1122794,0,3,7,vida nocturna,cultura
10,29,Medellin,7,2683980,1,3,5,musica,deporte
10,25,Medellin,9,1574211,0,3,5,musica,deporte
9,19,Medellin,9,2681633,1,3,7,musica,deporte
10,19,Medellin,8,2158257,0,3,5,musica,cultura
10,34,Medellin,5,1109893,1,2,5,musica,deporte
10,33,Medellin,6,1845427,0,3,5,vida nocturna,deporte
9,26,Medellin,3,1393477,1,3,7,musica,deporte
9,20,Medellin,4,1448432,1,3,8,musica,cultura
10,20,Medellin,7,1668188,0,3,5,musica,deporte
10,25,Medellin,9,2467659,0,3,5,vida nocturna,cultura
10,23,Medellin,3,839851,0,3,5,vida nocturna,cultura
9,31,Medellin,8,1289677,0,3,8,vida nocturna,deporte
9,24,Medellin,5,2198164,1,3,7,vida nocturna,deporte
9,22,Medellin,7,1056804,0,3,8,vida nocturna,deporte
10,31,Medellin,10,2317862,0,3,5,vida nocturna,deporte
10,23,Medellin,9,2225789,0,3,5,musica,deporte
10,26,Medellin,6,2612979,1,2,5,musica,cultura
9,27,Medellin,9,2430250,0,3,8,musica,cultura
9,32,Medellin,8,1314888,0,3,8,musica,deporte
10,23,Medellin,10,1364619,0,3,5,musica,deporte
10,27,Medellin,10,1107600,0,3,5,vida nocturna,cultura
10,35,Medellin,10,2954011,1,3,5,vida nocturna,cultura
9,26,Medellin,6,1482862,0,3,8,vida nocturna,deporte
9,24,Medellin,5,2338409,1,3,8,vida nocturna,cultura
10,27,Medellin,3,1733900,1,2,5,musica,cultura
10,34,Medellin,10,1342140,0,3,5,vida nocturna,cultura
10,25,Medellin,6,1107591,0,3,5,musica,cultura
10,20,Medellin,6,2304653,0,3,5,musica,deporte
9,25,Medellin,7,2104789,0,3,7,vida nocturna,cultura
10,21,Medellin,4,1562170,1,2,5,musica,cultura
9,20,Medellin,7,2000120,0,3,8,musica,deporte
10,28,Medellin,6,1032315,0,3,5,vida nocturna,cultura
10,25,Medellin,5,2972948,1,3,5,vida nocturna,cultura
10,30,Medellin,9,2832776,1,2,5,musica,deporte
9,29,Medellin,9,2447785,0,3,8,musica,deporte
9,35,Medellin,6,2147347,0,3,7,musica,cultura
10,18,Medellin,8,2962402,1,2,5,vida nocturna,cultura
9,24,Medellin,10,2286310,0,3,7,musica,cultura
9,30,Medellin,4,1603286,1,2,8,vida nocturna,cultura
10,18,Medellin,7,2295315,0,3,5,musica,deporte
10,27,Medellin,9,2440319,0,3,5,musica,cultura
10,24,Medellin,8,2195987,0,3,5,vida nocturna,deporte
9,24,Medellin,6,1518935,0,3,7,vida nocturna,deporte
10,26,Medellin,6,2478955,0,3,5,vida nocturna,cultura
10,31,Medellin,4,1286823,1,2,5,vida nocturna,deporte
10,27,Medellin,7,2383546,0,3,5,musica,cultura
9,22,Medellin,9,1235884,0,3,8,vida nocturna,cultura
9,26,Medellin,8,2328474,0,3,7,vida nocturna,deporte
9,25,Medellin,7,2402471,0,3,8,vida nocturna,cultura
9,34,Medellin,4,1812805,1,2,8,vida nocturna,deporte
9,23,Medellin,7,2432816,0,3,7,musica,deporte
9,26,Medellin,7,2562395,1,2,8,vida nocturna,cultura
10,35,Medellin,6,1239746,0,3,5,vida nocturna,deporte
9,18,Medellin,4,846288,0,3,8,vida nocturna,deporte
9,34,Medellin,10,1895240,0,3,7,musica,cultura
10,35,Medellin,9,1396768,0,3,5,musica,deporte
10,26,Medellin,8,1920990,0,3,5,vida nocturna,deporte
10,19,Medellin,6,1645189,0,3,5,musica,deporte
10,30,Medellin,3,620910,0,4,5,musica,deporte
10,20,Medellin,3,620421,0,4,5,vida nocturna,cultura
9,32,Medellin,9,1645953,0,3,8,vida nocturna,cultura
10,30,Medellin,4,584367,0,4,5,musica,deporte
10,20,Medellin,9,1901958,0,3,5,vida nocturna,deporte
9,35,Medellin,4,1156280,1,3,8,musica,deporte
10,18,Medellin,7,2279584,0,3,5,musica,cultura
10,22,Medellin,9,2111057,0,3,5,vida nocturna,deporte
9,25,Medellin,10,1037945,0,3,7,vida nocturna,deporte
9,33,Medellin,8,1054942,0,3,8,vida nocturna,deporte
9,34,Medellin,4,625176,0,4,8,musica,deporte
9,30,Medellin,9,2614100,1,3,7,vida nocturna,deporte
10,27,Medellin,7,1223280,0,3,5,musica,cultura
9,33,Medellin,6,1489274,0,3,8,vida nocturna,cultura
9,35,Medellin,5,1820077,1,3,7,musica,deporte
9,20,Medellin,4,617479,0,4,8,vida nocturna,deporte
10,34,Medellin,10,2831176,1,3,5,musica,deporte
9,28,Medellin,8,1259536,0,3,7,vida nocturna,deporte
9,35,Medellin,10,2860509,1,3,7,vida nocturna,cultura
9,21,Medellin,3,1044023,1,2,7,musica,cultura
9,28,Medellin,3,1305002,1,3,7,musica,cultura
9,26,Medellin,6,2753176,1,3,8,musica,deporte
9,24,Medellin,4,1324041,1,2,7,musica,deporte
9,33,Medellin,6,1710144,0,3,8,vida nocturna,cultura
10,25,Medellin,3,1539550,1,3,5,musica,deporte
10,26,Medellin,3,1197578,1,3,5,vida nocturna,deporte
10,31,Medellin,10,1134893,0,3,5,vida nocturna,deporte
10,27,Medellin,6,2424997,0,3,5,musica,deporte
9,19,Medellin,10,2715928,1,2,7,vida nocturna,deporte
9,25,Medellin,8,1600072,0,3,7,musica,deporte
9,27,Medellin,8,2362824,0,3,8,vida nocturna,deporte
10,30,Medellin,10,2206328,0,3,5,musica,deporte
10,25,Medellin,3,1878292,1,2,5,musica,deporte
9,34,Medellin,5,2968720,1,3,7,vida nocturna,cultura
9,34,Medellin,8,2760157,1,2,7,musica,deporte
9,30,Medellin,4,1697185,1,2,8,vida nocturna,deporte
10,33,Medellin,3,1503239,1,3,5,musica,cultura
9,21,Medellin,10,2210122,0,3,8,musica,cultura
9,30,Medellin,6,1347675,0,3,7,musica,cultura
10,27,Medellin,6,2618787,1,3,5,vida nocturna,deporte
10,23,Medellin,3,1545840,1,2,5,musica,deporte
9,33,Medellin,4,742722,0,3,8,vida nocturna,deporte
9,19,Medellin,5,1700471,1,3,8,musica,cultura
9,31,Medellin,6,2656831,1,3,8,musica,deporte
9,26,Medellin,9,1991308,0,3,7,musica,deporte
9,28,Medellin,4,524625,0,4,8,musica,deporte
9,20,Medellin,9,1393806,0,3,7,musica,deporte
10,35,Medellin,3,1203165,1,3,5,vida nocturna,cultura
9,25,Medellin,9,2691360,1,3,8,vida nocturna,cultura
10,28,Medellin,5,1984442,1,2,5,vida nocturna,cultura
10,19,Medellin,7,2766487,1,3,5,vida nocturna,cultura
10,20,Medellin,6,2134200,0,3,5,vida nocturna,cultura
10,24,Medellin,3,1707229,1,2,5,musica,deporte
10,35,Medellin,9,1004908,0,3,5,vida nocturna,deporte
10,18,Medellin,8,1884543,0,3,5,vida nocturna,cultura
10,24,Medellin,3,1319008,1,3,5,musica,cultura
10,31,Medellin,7,2714212,1,3,5,musica,cultura
9,18,Medellin,8,1672607,0,3,7,vida nocturna,cultura
9,19,Medellin,4,566038,0,4,8,vida nocturna,deporte
10,31,Medellin,7,1186103,0,3,5,musica,cultura
10,35,Medellin,8,1089369,0,3,5,vida nocturna,cultura
9,31,Medellin,9,2963375,1,3,8,vida nocturna,deporte
10,35,Medellin,8,1003884,0,3,5,musica,deporte
10,35,Medellin,4,739340,0,3,5,musica,cultura
10,33,Medellin,6,1293657,0,3,5,vida nocturna,deporte
10,23,Medellin,9,2227225,0,3,5,vida nocturna,deporte
9,30,Medellin,8,2407235,0,3,7,musica,cultura
10,30,Medellin,3,1299852,1,2,5,musica,cultura
9,20,Medellin,7,1445573,0,3,8,musica,cultura
9,22,Medellin,8,1254057,0,3,8,vida nocturna,cultura
9,20,Medellin,6,2814686,1,3,7,vida nocturna,cultura
10,30,Medellin,10,1976953,0,3,5,vida nocturna,cultura
10,32,Medellin,9,1169734,0,3,5,musica,cultura
9,35,Medellin,3,1764622,1,3,8,vida nocturna,deporte
9,35,Medellin,9,1191676,0,3,8,vida nocturna,cultura
9,25,Medellin,3,902452,0,3,7,vida nocturna,deporte
9,30,Medellin,3,1277251,1,3,8,vida nocturna,deporte
9,28,Medellin,10,2535347,1,3,8,musica,cultura
10,25,Medellin,6,2657157,1,2,5,vida nocturna,cultura
10,27,Medellin,9,1803546,0,3,5,vida nocturna,deporte
9,33,Medellin,5,1626697,1,3,7,musica,cultura
9,30,Medellin,8,1062479,0,3,8,musica,cultura
9,29,Medellin,8,1568237,0,3,7,musica,cultura
9,30,Medellin,7,1221688,0,3,7,vida nocturna,deporte
10,33,Medellin,10,1857737,0,3,5,musica,deporte
9,29,Medellin,5,2777283,1,3,8,vida nocturna,cultura
10,23,Medellin,6,1867675,0,3,5,musica,cultura
10,28,Medellin,5,1621060,1,3,5,musica,cultura
10,30,Medellin,6,2698155,1,3,5,vida nocturna,deporte
9,28,Medellin,9,2816170,1,2,7,vida nocturna,deporte
10,34,Medellin,6,2076968,0,3,5,vida nocturna,cultura
9,33,Medellin,3,1934457,1,2,7,musica,deporte
10,27,Medellin,8,2909155,1,3,5,vida nocturna,deporte
9,34,Medellin,10,1455951,0,3,7,vida nocturna,cultura
10,34,Medellin,9,2817910,1,3,5,vida nocturna,deporte
10,20,Medellin,4,1613945,1,2,5,vida nocturna,deporte
9,33,Medellin,9,1942524,0,3,7,vida nocturna,cultura
10,34,Medellin,8,1021214,0,3,5,vida nocturna,deporte
9,30,Medellin,3,684040,0,4,8,vida nocturna,deporte
10,21,Medellin,7,1813078,0,3,5,musica,cultura
10,34,Medellin,6,1628863,0,3,5,musica,deporte
10,32,Medellin,6,1943196,0,3,5,vida nocturna,cultura
10,29,Medellin,3,705689,0,3,5,musica,deporte
10,29,Medellin,4,710223,0,3,5,vida nocturna,cultura
9,35,Medellin,8,2788796,1,3,8,vida nocturna,cultura
10,22,Medellin,10,1227949,0,3,5,vida nocturna,cultura
9,28,Medellin,3,1987307,1,3,7,musica,cultura
10,34,Medellin,5,2732087,1,3,5,musica,deporte
9,30,Medellin,4,1549970,1,2,8,musica,deporte
9,28,Medellin,7,1091636,0,3,8,vida nocturna,cultura
9,28,Medellin,8,1077575,0,3,7,vida nocturna,deporte
9,35,Medellin,7,1758813,0,3,8,vida nocturna,cultura
9,32,Medellin,10,1452606,0,3,7,vida nocturna,cultura
9,25,Medellin,8,2020739,0,3,8,musica,deporte
9,30,Medellin,9,2796581,1,2,8,musica,deporte
9,30,Medellin,3,1416241,1,2,8,vida nocturna,deporte
9,19,Medellin,9,2126595,0,3,7,musica,cultura
10,29,Medellin,5,1015008,1,2,5,vida nocturna,cultura
10,18,Medellin,3,1357461,1,3,5,musica,cultura
10,29,Medellin,8,2027348,0,3,5,musica,deporte
9,35,Medellin,9,1422630,0,3,7,vida nocturna,deporte
9,18,Medellin,9,2270972,0,3,8,vida nocturna,cultura
10,26,Medellin,5,1824633,1,2,5,vida nocturna,cultura
9,21,Medellin,8,1659901,0,3,8,vida nocturna,cultura
10,32,Medellin,7,2880518,1,3,5,musica,cultura
10,28,Medellin,8,2063803,0,3,5,musica,cultura
9,28,Medellin,5,2781685,1,2,8,musica,deporte
10,34,Medellin,6,1477072,0,3,5,vida nocturna,cultura
9,21,Medellin,8,2517281,1,3,7,vida nocturna,deporte
9,25,Medellin,4,1314022,1,2,7,musica,deporte
10,24,Medellin,6,1693676,0,3,5,vida nocturna,deporte
10,22,Medellin,9,2279430,0,3,5,musica,cultura
9,33,Medellin,4,963450,0,3,7,musica,deporte
9,18,Medellin,4,1247176,1,3,7,musica,cultura
9,27,Medellin,4,754021,0,3,7,musica,cultura
9,20,Medellin,8,2159817,0,3,7,musica,deporte
10,19,Medellin,8,1511726,0,3,5,vida nocturna,cultura
9,30,Medellin,4,1587173,1,3,7,musica,cultura
9,28,Medellin,5,1193711,1,3,8,vida nocturna,deporte
9,27,Medellin,8,1141015,0,3,8,musica,deporte
9,25,Medellin,4,1225009,1,3,8,musica,cultura
10,34,Medellin,4,1508379,1,3,5,vida nocturna,deporte
9,32,Medellin,7,2156816,0,3,7,vida nocturna,deporte
10,20,Medellin,5,1609431,1,2,5,vida nocturna,cultura
10,35,Medellin,5,1335213,1,3,5,vida nocturna,deporte
9,34,Medellin,8,2567100,1,3,7,vida nocturna,cultura
10,31,Medellin,7,1774448,0,3,5,vida nocturna,cultura
9,31,Medellin,5,1052616,1,3,8,vida nocturna,deporte
9,28,Medellin,7,1083697,0,3,7,musica,deporte
9,25,Medellin,8,2976395,1,3,8,musica,cultura
10,34,Medellin,10,2856456,1,2,5,vida nocturna,deporte
9,18,Medellin,6,2108436,0,3,8,musica,cultura
10,22,Medellin,4,1129031,1,2,5,vida nocturna,cultura
9,28,Medellin,7,1893605,0,3,8,vida nocturna,deporte
10,26,Medellin,5,2861774,1,3,5,musica,deporte
9,22,Medellin,6,1433690,0,3,7,musica,deporte
10,27,Medellin,7,2582839,1,3,5,musica,cultura
9,35,Medellin,5,1852154,1,2,8,musica,cultura
9,23,Medellin,7,1937551,0,3,8,musica,cultura
9,21,Medellin,7,1400009,0,3,7,vida nocturna,cultura
10,20,Medellin,9,1132846,0,3,5,vida nocturna,deporte
9,30,Medellin,10,1866376,0,3,7,musica,deporte
10,23,Medellin,9,1994532,0,3,5,musica,cultura
10,29,Medellin,7,1124827,0,3,5,vida nocturna,deporte
9,29,Medellin,8,2532968,1,3,8,musica,deporte
9,28,Medellin,6,2976718,1,2,8,musica,deporte
9,32,Medellin,3,1026128,1,2,7,musica,cultura
10,25,Medellin,6,1845264,0,3,5,musica,cultura
10,35,Medellin,5,2496201,1,3,5,musica,cultura
10,18,Medellin,10,2329239,0,3,5,musica,cultura
9,21,Medellin,7,2781622,1,2,8,vida nocturna,deporte
9,23,Medellin,6,2142694,0,3,7,musica,cultura
9,23,Medellin,10,1526382,0,3,7,musica,cultura
10,33,Medellin,4,910418,0,3,5,musica,cultura
10,19,Medellin,7,1493429,0,3,5,vida nocturna,cultura
10,21,Medellin,9,1025855,0,3,5,musica,cultura
